archive,archive_type,annotation_source,task_path,raw_task_name,media_name,canonical_task_id,participant_id,participant_number,camera_view,subset,task_status,job_statuses,start_frame,stop_frame,frame_count,width,height,media_size_bytes,declared_label_count,tag_count,standalone_shape_count,track_count,track_keyframe_count,rotated_keyframe_count,outside_keyframe_count,tag_labels,track_labels,shape_types,event_frames,schema_fingerprint
Kishonithan 37 to 41.zip,project_backup,Kishonithan 37 to 41,task_9,P40_LL,P40_LL.MP4,P40_LL,P40,40,LL,,annotation,annotation,0,566,567,,,34052480,14,4,0,5,142,0,4,Gel applied;first_paddle_taken;paddles_removed_after_shock;second_paddle_taken,apical_placement_zone;learner_hand;paddle_apical;paddle_sternal,polygon;rectangle,Gel applied=222;first_paddle_taken=321;paddles_removed_after_shock=432;second_paddle_taken=354,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Kishonithan 37 to 41.zip,project_backup,Kishonithan 37 to 41,task_10,P40_LS,P40_LS.mp4,P40_LS,P40,40,LS,,annotation,annotation,0,813,814,,,41366755,14,7,0,9,148,0,5,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken;shock_delivered_on_screen,apical_placement_zone;defibrillator_screen;learner_hand;paddle_apical;paddle_sternal;shock_symbol;sternal_placement_zone,polygon;rectangle,Gel applied=269;both_paddle_buttons_pressed=493;first_paddle_taken=392;paddles_firmly_on_chest=479;paddles_removed_after_shock=521;second_paddle_taken=438;shock_delivered_on_screen=495,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Kishonithan 37 to 41.zip,project_backup,Kishonithan 37 to 41,task_11,P40_T,P40_T.MOV,P40_T,P40,40,T,,annotation,annotation,0,676,677,1080,1920,43468562,14,6,0,6,126,0,4,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken,apical_placement_zone;learner_hand;paddle_apical;paddle_sternal;sternal_placement_zone,polygon;rectangle,Gel applied=291;both_paddle_buttons_pressed=508;first_paddle_taken=421;paddles_firmly_on_chest=501;paddles_removed_after_shock=541;second_paddle_taken=460,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Kishonithan 37 to 41.zip,project_backup,Kishonithan 37 to 41,task_12,P41_LL,P41_LL.MP4,P41_LL,P41,41,LL,,annotation,annotation,0,554,555,,,33383780,14,5,0,5,166,0,4,Gel applied;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken,apical_placement_zone;learner_hand;paddle_apical;paddle_sternal,polygon;rectangle,Gel applied=196;first_paddle_taken=265;paddles_firmly_on_chest=387;paddles_removed_after_shock=429;second_paddle_taken=349,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Kishonithan 37 to 41.zip,project_backup,Kishonithan 37 to 41,task_13,P41_LS,P41_LS.mp4,P41_LS,P41,41,LS,,annotation,annotation,0,629,630,,,32124046,14,7,0,8,130,0,4,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken;shock_delivered_on_screen,apical_placement_zone;defibrillator_screen;learner_hand;paddle_apical;paddle_sternal;shock_symbol,polygon;rectangle,Gel applied=235;both_paddle_buttons_pressed=477;first_paddle_taken=336;paddles_firmly_on_chest=460;paddles_removed_after_shock=516;second_paddle_taken=435;shock_delivered_on_screen=478,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Kishonithan 37 to 41.zip,project_backup,Kishonithan 37 to 41,task_14,P41_T,P41_T.MOV,P41_T,P41,41,T,,annotation,annotation,0,618,619,1080,1920,39712808,14,6,0,6,102,0,4,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken,apical_placement_zone;learner_hand;paddle_apical;paddle_sternal;sternal_placement_zone,polygon;rectangle,Gel applied=240;both_paddle_buttons_pressed=477;first_paddle_taken=353;paddles_firmly_on_chest=464;paddles_removed_after_shock=521;second_paddle_taken=442,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Rashad.zip,project_backup,Rashad,task_0,P42_LL.MP4,P42_LL.MP4,P42_LL,P42,42,LL,Train,annotation,annotation,0,515,516,,,30953568,14,8,0,5,114,0,4,apical_placement_zone;both_paddle_buttons_pressed;learner_hand;paddle_apical;paddle_sternal;paddles_firmly_on_chest;paddles_removed_after_shock,apical_placement_zone;learner_hand;paddle_apical;paddle_sternal,polygon;rectangle,both_paddle_buttons_pressed=418;paddles_firmly_on_chest=327;paddles_removed_after_shock=456,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Rashad.zip,project_backup,Rashad,task_1,P42_LS.mp4,P42_LS.mp4,P42_LS,P42,42,LS,Train,annotation,annotation,0,617,618,,,31226629,14,5,0,5,41,0,4,apical_placement_zone;paddles_firmly_on_chest;paddles_removed_after_shock;shock_symbol;sternal_placement_zone,defibrillator_screen;learner_hand;paddle_apical;sternal_placement_zone,polygon;rectangle,paddles_firmly_on_chest=482;paddles_removed_after_shock=544,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Rashad.zip,project_backup,Rashad,task_2,P42_T.MOV,P42_T.MOV,P42_T,P42,42,T,Train,annotation,annotation,0,682,683,1080,1920,43952075,14,3,0,4,30,0,2,both_paddle_buttons_pressed;paddles_firmly_on_chest;paddles_removed_after_shock,paddle_apical;paddle_sternal;sternal_placement_zone,polygon;rectangle,both_paddle_buttons_pressed=542;paddles_firmly_on_chest=549;paddles_removed_after_shock=573,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Rashad.zip,project_backup,Rashad,task_3,P43_LL.MP4,P43_LL.MP4,P43_LL,P43,43,LL,Train,annotation,annotation,0,527,528,,,31623434,14,8,0,7,98,0,6,Gel applied;apical_placement_zone;paddles_firmly_on_chest;paddles_removed_after_shock,apical_placement_zone;learner_hand;paddle_apical;paddle_sternal,polygon;rectangle,"Gel applied=144,146,172,175,188;paddles_firmly_on_chest=398;paddles_removed_after_shock=459",Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Rashad.zip,project_backup,Rashad,task_4,P43_LS.mp4,P43_LS.mp4,P43_LS,P43,43,LS,Train,annotation,annotation,0,640,641,,,32549708,14,6,0,6,84,0,3,Gel applied;both_paddle_buttons_pressed;paddles_firmly_on_chest;paddles_removed_after_shock;shock_symbol,apical_placement_zone;defibrillator_screen;learner_hand;paddle_apical;paddle_sternal;sternal_placement_zone,polygon;rectangle,"Gel applied=167,203;both_paddle_buttons_pressed=486;paddles_firmly_on_chest=468;paddles_removed_after_shock=543",Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Rashad.zip,project_backup,Rashad,task_5,P43_T.MOV,P43_T.MOV,P43_T,P43,43,T,Train,annotation,annotation,0,640,641,1080,1920,41020099,14,4,0,4,79,0,3,Gel applied;both_paddle_buttons_pressed;paddles_firmly_on_chest;paddles_removed_after_shock,learner_hand;paddle_apical;paddle_sternal;sternal_placement_zone,polygon;rectangle,Gel applied=200;both_paddle_buttons_pressed=527;paddles_firmly_on_chest=506;paddles_removed_after_shock=576,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Rashad.zip,project_backup,Rashad,task_6,P44_LL.MP4,P44_LL.MP4,P44_LL,P44,44,LL,Train,annotation,annotation,0,532,533,,,32084047,14,3,0,5,91,0,3,Gel applied;paddles_firmly_on_chest;paddles_removed_after_shock,apical_placement_zone;defibrillator_screen;learner_hand;paddle_apical;paddle_sternal,polygon;rectangle,Gel applied=186;paddles_firmly_on_chest=409;paddles_removed_after_shock=465,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Rashad.zip,project_backup,Rashad,task_7,P44_LS.mp4,P44_LS.mp4,P44_LS,P44,44,LS,Train,annotation,annotation,0,615,616,,,31180025,14,6,0,6,85,0,3,Gel applied;both_paddle_buttons_pressed;paddles_firmly_on_chest;paddles_removed_after_shock;shock_symbol,apical_placement_zone;defibrillator_screen;learner_hand;paddle_apical;paddle_sternal;sternal_placement_zone,polygon;rectangle,"Gel applied=190,207;both_paddle_buttons_pressed=492;paddles_firmly_on_chest=487;paddles_removed_after_shock=547",Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Rashad.zip,project_backup,Rashad,task_8,P44_T.MOV,P44_T.MOV,P44_T,P44,44,T,Train,annotation,annotation,0,633,634,1080,1920,40665888,14,4,0,4,67,0,3,Gel applied;both_paddle_buttons_pressed;paddles_firmly_on_chest;paddles_removed_after_shock,learner_hand;paddle_apical;paddle_sternal;sternal_placement_zone,polygon;rectangle,Gel applied=237;both_paddle_buttons_pressed=515;paddles_firmly_on_chest=498;paddles_removed_after_shock=570,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Rashad.zip,project_backup,Rashad,task_9,P45_LL.MP4,P45_LL.MP4,P45_LL,P45,45,LL,Train,annotation,annotation,0,535,536,,,32257042,14,2,0,5,81,0,3,Gel applied;paddles_removed_after_shock,apical_placement_zone;defibrillator_screen;learner_hand;paddle_apical;paddle_sternal,polygon;rectangle,Gel applied=182;paddles_removed_after_shock=489,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Rashad.zip,project_backup,Rashad,task_10,P45_LS.mp4,P45_LS.mp4,P45_LS,P45,45,LS,Train,annotation,annotation,0,670,671,,,33975309,14,4,0,6,76,0,3,Gel applied;both_paddle_buttons_pressed;paddles_firmly_on_chest;paddles_removed_after_shock,apical_placement_zone;defibrillator_screen;learner_hand;paddle_apical;paddle_sternal;sternal_placement_zone,polygon;rectangle,Gel applied=219;both_paddle_buttons_pressed=560;paddles_firmly_on_chest=495;paddles_removed_after_shock=582,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Rashad.zip,project_backup,Rashad,task_11,P45_T.MOV,P45_T.MOV,P45_T,P45,45,T,Train,annotation,annotation,0,681,682,1920,1080,43809373,14,4,0,6,46,0,5,Gel applied;both_paddle_buttons_pressed;paddles_firmly_on_chest;paddles_removed_after_shock,apical_placement_zone;learner_hand;paddle_apical;paddle_sternal;sternal_placement_zone,polygon;rectangle,Gel applied=229;both_paddle_buttons_pressed=537;paddles_firmly_on_chest=491;paddles_removed_after_shock=589,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Rashad.zip,project_backup,Rashad,task_12,P46_LL.MP4,P46_LL.MP4,P46_LL,P46,46,LL,Train,annotation,annotation,0,589,590,,,35554324,14,1,0,5,78,0,3,Gel applied,apical_placement_zone;defibrillator_screen;learner_hand;paddle_apical;paddle_sternal,polygon;rectangle,Gel applied=252,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Rashad.zip,project_backup,Rashad,task_13,P46_LS.mp4,P46_LS.mp4,P46_LS,P46,46,LS,Train,annotation,annotation,0,644,645,,,32636373,14,4,0,7,61,0,3,Gel applied;paddles_firmly_on_chest;paddles_removed_after_shock;shock_symbol,apical_placement_zone;defibrillator_screen;learner_hand;paddle_apical;paddle_sternal;shock_symbol;sternal_placement_zone,polygon;rectangle,Gel applied=280;paddles_firmly_on_chest=517;paddles_removed_after_shock=567,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Rashad.zip,project_backup,Rashad,task_14,P46_T.MOV,P46_T.MOV,P46_T,P46,46,T,Train,annotation,annotation,0,650,651,1920,1080,41769029,14,4,0,5,27,0,3,Gel applied;both_paddle_buttons_pressed;paddles_firmly_on_chest;paddles_removed_after_shock,apical_placement_zone;learner_hand;paddle_apical;paddle_sternal;sternal_placement_zone,polygon;rectangle,Gel applied=297;both_paddle_buttons_pressed=547;paddles_firmly_on_chest=519;paddles_removed_after_shock=585,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Sharmilan.zip,project_backup,Sharmilan,task_0,P47_LL,P47_LL.MP4,P47_LL,P47,47,LL,,annotation,annotation,0,600,601,,,36182929,14,4,0,3,163,0,3,Gel applied;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock,apical_placement_zone;learner_hand;paddle_sternal,polygon;rectangle,Gel applied=277;first_paddle_taken=375;paddles_firmly_on_chest=499;paddles_removed_after_shock=536,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Sharmilan.zip,project_backup,Sharmilan,task_1,P47_LS,P47_LS.mp4,P47_LS,P47,47,LS,,annotation,annotation,0,719,720,,,36451922,14,6,0,8,139,0,4,Gel applied;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;shock_delivered_on_screen,apical_placement_zone;defibrillator_screen;learner_hand;paddle_apical;paddle_sternal;shock_symbol;sternal_placement_zone,polygon;rectangle,"Gel applied=317;first_paddle_taken=479;paddles_firmly_on_chest=611;paddles_removed_after_shock=630,632;shock_delivered_on_screen=615",Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Sharmilan.zip,project_backup,Sharmilan,task_2,P47_T,P47_T.MOV,P47_T,P47,47,T,,annotation,annotation,0,754,755,1920,1080,48351231,14,5,0,4,66,15,3,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock,learner_hand;paddle_apical;paddle_sternal,polygon;rectangle,Gel applied=341;both_paddle_buttons_pressed=637;first_paddle_taken=509;paddles_firmly_on_chest=626;paddles_removed_after_shock=650,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Sharmilan.zip,project_backup,Sharmilan,task_3,P48_LL,P48_LL.MP4,P48_LL,P48,48,LL,,annotation,annotation,0,581,582,,,34930929,14,5,0,3,127,49,2,Gel applied;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken,learner_hand;paddle_apical,polygon;rectangle,Gel applied=227;first_paddle_taken=302;paddles_firmly_on_chest=433;paddles_removed_after_shock=465;second_paddle_taken=399,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Sharmilan.zip,project_backup,Sharmilan,task_4,PP48_LS,P48_LS.mp4,P48_LS,P48,48,LS,,annotation,annotation,0,588,589,,,29780434,14,6,0,8,155,0,4,Gel applied;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken;shock_delivered_on_screen,defibrillator_screen;learner_hand;paddle_apical;paddle_sternal;shock_symbol;sternal_placement_zone,polygon;rectangle,Gel applied=276;first_paddle_taken=384;paddles_firmly_on_chest=522;paddles_removed_after_shock=558;second_paddle_taken=496;shock_delivered_on_screen=537,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Sharmilan.zip,project_backup,Sharmilan,task_5,P_48T,P48_T.MOV,P48_T,P48,48,T,,annotation,annotation,0,642,643,1080,1920,41139552,14,6,0,6,79,0,6,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken,learner_hand;paddle_apical;paddle_sternal,polygon;rectangle,Gel applied=289;both_paddle_buttons_pressed=555;first_paddle_taken=406;paddles_firmly_on_chest=549;paddles_removed_after_shock=576;second_paddle_taken=511,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Sharmilan.zip,project_backup,Sharmilan,task_6,P49_LL,P49_LL.MP4,P49_LL,P49,49,LL,,annotation,annotation,0,470,471,,,28376376,14,6,0,7,176,33,5,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken,apical_placement_zone;learner_hand;paddle_apical;paddle_sternal,polygon;rectangle,Gel applied=187;both_paddle_buttons_pressed=365;first_paddle_taken=251;paddles_firmly_on_chest=358;paddles_removed_after_shock=393;second_paddle_taken=321,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Sharmilan.zip,project_backup,Sharmilan,task_7,P49_LS,P49_LS.mp4,P49_LS,P49,49,LS,,annotation,annotation,0,566,567,,,28786532,14,7,1,8,135,21,5,Gel applied;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken;shock_delivered_on_screen,apical_placement_zone;defibrillator_screen;learner_hand;paddle_apical;paddle_sternal;shock_symbol,polygon;rectangle,"Gel applied=231,232;first_paddle_taken=327;paddles_firmly_on_chest=433;paddles_removed_after_shock=480;second_paddle_taken=400;shock_delivered_on_screen=450",Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Sharmilan.zip,project_backup,Sharmilan,task_8,P49_T,P49_T.MOV,P49_T,P49,49,T,,annotation,annotation,0,597,598,1920,1080,38579007,14,6,0,9,92,50,10,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken,learner_hand;paddle_apical;paddle_sternal;sternal_placement_zone,polygon;rectangle,Gel applied=252;both_paddle_buttons_pressed=464;first_paddle_taken=351;paddles_firmly_on_chest=449;paddles_removed_after_shock=501;second_paddle_taken=420,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Sharmilan.zip,project_backup,Sharmilan,task_9,P50_LL,P50_LL.MP4,P50_LL,P50,50,LL,,annotation,annotation,0,508,509,,,30699708,14,6,0,7,182,124,6,Gel applied;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken,apical_placement_zone;learner_hand;paddle_apical;paddle_sternal,polygon;rectangle,"Gel applied=153,154;first_paddle_taken=217;paddles_firmly_on_chest=346;paddles_removed_after_shock=396;second_paddle_taken=284",Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Sharmilan.zip,project_backup,Sharmilan,task_10,P50_LS,P50_LS.mp4,P50_LS,P50,50,LS,,annotation,annotation,0,581,582,,,29531267,14,7,0,10,117,0,6,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken;shock_symbol,apical_placement_zone;defibrillator_screen;learner_hand;paddle_apical;paddle_sternal;shock_symbol;sternal_placement_zone,polygon;rectangle,Gel applied=183;both_paddle_buttons_pressed=420;first_paddle_taken=301;paddles_firmly_on_chest=414;paddles_removed_after_shock=475;second_paddle_taken=376,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Sharmilan.zip,project_backup,Sharmilan,task_11,P50_T,P50_T.MOV,P50_T,P50,50,T,,annotation,annotation,0,573,574,1080,1920,36868518,14,6,0,8,85,6,7,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken,learner_hand;paddle_apical;paddle_sternal,polygon;rectangle,Gel applied=197;both_paddle_buttons_pressed=450;first_paddle_taken=357;paddles_firmly_on_chest=422;paddles_removed_after_shock=490;second_paddle_taken=390,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
